order_id,order_date,customer_id,product_id,quantity,discount_pct,shipping_cost,sales_channel,order_status,base_price,unit_cost,unit_price,revenue,product_cost,profit,customer_since,customer_date_issue
O020506,2024-02-05,C00311,P0067,1,0.0,972.2076961454588,Online,Returned,3630.57,2847.91,3630.57,3630.57,2847.91,-189.54769614545853,2023-07-26,False
O020507,2024-07-27,C00085,P0056,3,0.0,598.1399496212177,Online,Completed,3220.25,2334.13,3220.25,9660.75,7002.39,2060.2200503787817,2023-07-20,False
O020508,2024-04-26,C01563,P0020,1,0.0,1236.368760804122,Online,Completed,8241.48,6253.13,8241.48,8241.48,6253.13,751.9812391958774,2024-07-14,True
O020509,2023-04-20,C02051,P0013,1,0.1,169.91241184731234,Online,Completed,51810.99,39926.78,46629.89,46629.89,39926.78,6533.197588152689,2020-02-08,False
O020510,2025-10-15,C00771,P0045,2,0.1,1052.247151816122,Online,Completed,2648.4,2040.25,2383.56,4767.12,4080.5,-365.627151816122,2023-08-13,False
O020511,2024-02-10,C01267,P0031,1,0.15,501.2686311243547,Online,Completed,25575.2,17504.26,21738.92,21738.92,17504.26,3733.391368875645,2023-01-01,False
O020512,2023-11-05,C00405,P0070,3,0.1,1087.843985622572,Online,Completed,421.13,288.88,379.02,1137.06,866.64,-817.4239856225721,2020-06-02,False
O020513,2023-06-09,C00233,P0041,3,0.1,306.4849552063902,Online,Completed,17041.87,10693.12,15337.68,46013.04,32079.36,13627.19504479361,2022-05-15,False
O020514,2025-04-23,C00508,P0046,1,0.1,1022.3727163668391,Online,Completed,23120.56,13821.92,20808.5,20808.5,13821.92,5964.207283633161,2024-08-07,False
O020515,2023-02-24,C01829,P0002,3,0.0,931.2089445557035,Online,Completed,48149.03,31099.07,48149.03,144447.09,93297.20999999999,50218.6710554443,2020-08-21,False
O020516,2025-01-30,C01374,P0007,5,0.2,115.18596344944635,Online,Completed,33971.37,23910.3,27177.1,135885.5,119551.5,16218.814036550553,2024-02-16,False
O020517,2023-09-13,C01464,P0012,3,0.1,500.4391910523832,Online,Completed,35152.21,19746.44,31636.99,94910.97,59239.31999999999,35171.210808947624,2023-04-24,False
O020518,2024-06-17,C01575,P0064,3,0.1,980.9968126094558,Store,Completed,2688.32,1554.26,2419.49,7258.469999999999,4662.78,1614.6931873905437,2023-05-13,False
O020519,2024-02-26,C00916,P0043,4,0.05,671.1905478682514,Store,Completed,21218.15,12925.21,20157.24,80628.96,51700.84,28256.929452131757,2025-08-10,True
O020520,2025-08-03,C01857,P0051,3,0.1,1374.9382058042056,Store,Completed,21937.67,15735.09,19743.9,59231.700000000004,47205.270000000004,10651.491794195794,2025-05-13,False
O020521,2025-08-19,C01323,P0020,2,0.1,172.21834098321776,Store,Completed,8241.48,6253.13,7417.33,14834.66,12506.26,2156.181659016782,2022-03-22,False
O020522,2025-03-23,C00021,P0013,1,0.1,446.462210213723,Store,Completed,51810.99,39926.78,46629.89,46629.89,39926.78,6256.647789786278,2025-03-27,True
O020523,2025-06-05,C01034,P0047,1,0.0,1331.1254215423721,Online,Returned,20500.61,14824.88,20500.61,20500.61,14824.88,4344.604578457629,2025-01-02,False
O020524,2023-09-21,C02093,P0026,3,0.1,175.84618397777166,Online,Completed,9763.04,5837.13,8786.74,26360.22,17511.39,8672.98381602223,2022-08-01,False
O020525,2025-01-17,C02091,P0058,1,0.15,1070.663886864076,Online,Completed,2016.07,1486.71,1713.66,1713.66,1486.71,-843.7138868640759,2023-05-08,False
O020526,2025-04-12,C00297,P0022,2,0.0,608.7971581424539,Store,Returned,28566.38,16306.97,28566.38,57132.76,32613.94,23910.02284185755,2020-11-22,False
O020527,2023-08-21,C02425,P0059,1,0.1,152.6008909679756,Online,Completed,3898.1,2349.12,3508.29,3508.29,2349.12,1006.5691090320245,2025-12-10,True
O020528,2024-11-10,C01131,P0015,3,0.0,827.708102237214,Online,Completed,68260.89,49534.02,68260.89,204782.66999999998,148602.06,55352.90189776277,2020-09-04,False
O020529,2023-08-21,C00717,P0045,1,0.05,1460.2939712326736,Online,Completed,2648.4,2040.25,2515.98,2515.98,2040.25,-984.5639712326736,2021-03-09,False
O020530,2025-12-04,C00636,P0047,1,0.05,1157.797024243723,Online,Completed,20500.61,14824.88,19475.58,19475.58,14824.88,3492.9029757562794,2023-05-12,False
O020531,2024-07-11,C02425,P0031,2,0.2,823.6012374132206,Store,Completed,25575.2,17504.26,20460.16,40920.32,35008.52,5088.198762586782,2025-12-10,True
O020532,2025-07-01,C00047,P0029,1,0.05,782.6943149112392,Online,Completed,16320.22,10540.75,15504.21,15504.21,10540.75,4180.76568508876,2024-06-26,False
O020533,2024-11-11,C01308,P0041,1,0.05,1261.8565860901836,Online,Completed,17041.87,10693.12,16189.78,16189.78,10693.12,4234.803413909816,2025-04-06,True
O020534,2023-12-01,C00331,P0018,2,0.05,1062.8050506453706,Online,Completed,45603.07,29794.11,43322.92,86645.84,59588.22,25994.814949354626,2025-09-10,True
O020535,2024-02-08,C00236,P0010,3,0.0,386.98160569408594,Online,Completed,56479.09,32881.48,56479.09,169437.27,98644.44,70405.8483943059,2025-10-19,True
O020536,2023-09-13,C00862,P0009,1,0.05,910.879042944638,Online,Completed,55010.92,39856.38,52260.37,52260.37,39856.38,11493.110957055367,2022-12-16,False
O020537,2025-12-25,C02333,P0052,1,0.1,786.7034865527704,Online,Completed,5049.2,3111.34,4544.28,4544.28,3111.34,646.2365134472292,2022-05-23,False
O020538,2025-10-16,C00716,P0027,1,0.0,469.4812555502395,Online,Completed,26372.42,16854.64,26372.42,26372.42,16854.64,9048.29874444976,2021-03-04,False
O020539,2025-07-29,C01081,P0026,2,0.2,1117.324151360013,Online,Completed,9763.04,5837.13,7810.43,15620.86,11674.26,2829.275848639987,2020-10-07,False
O020540,2025-02-10,C02485,P0029,2,0.05,1437.5283227518987,Online,Cancelled,16320.22,10540.75,15504.21,31008.42,21081.5,8489.391677248099,2025-12-31,True
O020541,2025-08-03,C01098,P0020,1,0.05,1323.1511392343257,Online,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,253.12886076567406,2021-01-21,False
O020542,2023-11-07,C02044,P0068,2,0.05,887.6103615149813,Online,Completed,831.51,520.17,789.93,1579.86,1040.34,-348.0903615149813,2025-08-04,True
O020543,2024-11-12,C02167,P0015,1,0.05,1140.5663426240426,Store,Completed,68260.89,49534.02,64847.85,64847.85,49534.02,14173.26365737596,2025-02-20,True
O020544,2023-05-09,C00571,P0052,1,0.1,913.1549994038895,Online,Completed,5049.2,3111.34,4544.28,4544.28,3111.34,519.7850005961101,2024-05-28,True
O020545,2025-02-19,C01315,P0001,2,0.05,833.3399418860753,Store,Completed,76307.73,44819.33,72492.34,144984.68,89638.66,54512.68005811392,2024-10-11,False
O020546,2023-11-22,C00948,P0019,3,0.05,160.23691979150763,Online,Completed,14773.27,10973.74,14034.61,42103.83,32921.22,9022.373080208494,2024-05-21,True
O020547,2025-02-28,C01357,P0026,2,0.0,851.6143572453504,Store,Completed,9763.04,5837.13,9763.04,19526.08,11674.26,7000.205642754651,2023-02-03,False
O020548,2023-01-17,C00058,P0059,1,0.15,1102.0402346579203,Store,Completed,3898.1,2349.12,3313.38,3313.38,2349.12,-137.78023465792012,2021-05-07,False
O020549,2024-11-29,C00500,P0004,4,0.1,861.034834797308,Online,Completed,42415.33,30150.61,38173.8,152695.2,120602.44,31231.7251652027,2021-09-22,False
O020550,2025-10-05,C00731,P0062,1,0.25,936.1961035447606,Online,Completed,2623.68,1558.73,1967.76,1967.76,1558.73,-527.1661035447606,2022-06-16,False
O020551,2023-12-08,C01282,P0057,1,0.0,226.0321707567315,Online,Completed,2399.62,1477.21,2399.62,2399.62,1477.21,696.3778292432684,2023-11-15,False
O020552,2025-09-29,C00482,P0060,1,0.05,198.9330819953144,Online,Completed,3944.4,2929.93,3747.18,3747.18,2929.93,618.3169180046856,2020-05-22,False
O020553,2025-04-17,C01493,P0035,1,0.2,723.650885622471,Store,Completed,6233.16,4830.1,4986.53,4986.53,4830.1,-567.2208856224717,2020-01-29,False
O020554,2024-09-19,C00326,P0035,1,0.25,106.66217160650886,Online,Completed,6233.16,4830.1,4674.87,4674.87,4830.1,-261.89217160650935,2023-09-19,False
O020555,2025-02-09,C01852,P0040,4,0.0,1287.1659862520662,Store,Completed,19597.45,13150.79,19597.45,78389.8,52603.16,24499.474013747935,2020-04-14,False
O020556,2025-05-27,C00231,P0021,3,0.0,91.56202706598799,Store,Returned,11186.62,6592.76,11186.62,33559.86,19778.28,13690.017972934014,2021-05-13,False
O020557,2024-12-10,C01384,P0027,1,0.25,136.75841370551697,Online,Completed,26372.42,16854.64,19779.31,19779.31,16854.64,2787.911586294485,2020-10-04,False
O020558,2025-04-28,C00555,P0047,5,0.25,1134.4763724062939,Store,Completed,20500.61,14824.88,15375.46,76877.29999999999,74124.4,1618.4236275937003,2020-08-29,False
O020559,2025-01-08,C02471,P0013,1,0.15,508.1743620997513,Online,Returned,51810.99,39926.78,44039.34,44039.34,39926.78,3604.3856379002464,2025-01-28,True
O020560,2023-06-26,C00203,P0054,1,0.1,868.1515538564807,Store,Completed,4391.07,3392.34,3951.96,3951.96,3392.34,-308.53155385648085,2022-06-13,False
O020561,2025-08-03,C00690,P0006,4,0.15,87.9468944332026,Online,Completed,46399.31,28017.75,39439.41,157757.64,112071.0,45598.69310556681,2020-03-11,False
O020562,2023-12-23,C00784,P0031,2,0.15,474.7384254536957,Online,Completed,25575.2,17504.26,21738.92,43477.84,35008.52,7994.581574546304,2020-03-09,False
O020563,2024-05-09,C01588,P0033,2,0.05,838.5620337066515,Online,Completed,13342.59,8022.86,12675.46,25350.92,16045.72,8466.637966293347,2024-06-12,True
O020564,2023-02-04,C00453,P0009,2,0.1,361.6727334636587,Store,Completed,55010.92,39856.38,49509.83,99019.66,79712.76,18945.22726653635,2024-05-20,True
O020565,2025-03-28,C01607,P0069,2,0.2,989.8930771405815,Online,Completed,728.09,572.9,582.47,1164.94,1145.8,-970.7530771405814,2020-02-29,False
O020566,2023-01-10,C01113,P0044,2,0.05,1147.4957660450307,Store,Completed,6632.18,4664.75,6300.57,12601.14,9329.5,2124.1442339549685,2021-06-08,False
O020567,2025-09-12,C01075,P0058,1,0.05,552.616009336946,Store,Completed,2016.07,1486.71,1915.27,1915.27,1486.71,-124.05600933694609,2020-03-06,False
O020568,2024-06-14,C00672,P0038,2,0.15,468.25459260567476,Online,Completed,11946.05,6792.61,10154.14,20308.28,13585.22,6254.805407394325,2021-09-07,False
O020569,2023-04-05,C00480,P0044,2,0.2,1018.8480404840101,Online,Completed,6632.18,4664.75,5305.74,10611.48,9329.5,263.1319595159895,2022-03-26,False
O020570,2024-07-29,C02444,P0068,1,0.1,1025.406120115861,Online,Completed,831.51,520.17,748.36,748.36,520.17,-797.216120115861,2023-02-03,False
O020571,2024-03-25,C00159,P0032,2,0.1,362.0077806666149,Store,Completed,24167.24,14201.94,21750.52,43501.04,28403.88,14735.152219333386,2020-12-17,False
O020572,2025-10-14,C01174,P0003,1,0.05,321.4654206147399,Store,Completed,46962.97,29587.37,44614.82,44614.82,29587.37,14705.98457938526,2021-09-28,False
O020573,2023-04-06,C00559,P0059,2,0.05,1457.5802852087438,Online,Completed,3898.1,2349.12,3703.2,7406.4,4698.24,1250.579714791256,2020-03-10,False
O020574,2025-05-14,C01522,P0012,1,0.1,1091.7997460330355,Online,Completed,35152.21,19746.44,31636.99,31636.99,19746.44,10798.750253966968,2020-07-16,False
O020575,2024-10-30,C01897,P0046,1,0.2,406.3116863268453,Online,Returned,23120.56,13821.92,18496.45,18496.45,13821.92,4268.2183136731555,2023-03-05,False
O020576,2023-07-26,C01336,P0032,1,0.2,1007.5273865389007,Online,Completed,24167.24,14201.94,19333.79,19333.79,14201.94,4124.3226134610995,2021-01-20,False
O020577,2025-04-29,C02010,P0031,4,0.1,371.9548276089822,Online,Completed,25575.2,17504.26,23017.68,92070.72,70017.04,21681.725172391027,2023-05-16,False
O020578,2023-09-03,C02295,P0013,1,0.1,1241.839692833801,Online,Completed,51810.99,39926.78,46629.89,46629.89,39926.78,5461.2703071662,2025-01-08,True
O020579,2025-06-02,C01862,P0049,4,0.1,944.1145979508617,Online,Completed,3620.6,2285.05,3258.54,13034.16,9140.2,2949.845402049137,2020-08-12,False
O020580,2023-03-24,C01356,P0069,1,0.0,513.70707113146,Store,Completed,728.09,572.9,728.09,728.09,572.9,-358.51707113145994,2020-02-27,False
O020581,2023-11-13,C01195,P0064,4,0.1,649.7762214015378,Online,Completed,2688.32,1554.26,2419.49,9677.96,6217.04,2811.1437785984613,2022-08-17,False
O020582,2024-10-06,C01499,P0026,2,0.05,1419.2755102803699,Online,Completed,9763.04,5837.13,9274.89,18549.78,11674.26,5456.244489719629,2020-10-25,False
O020583,2024-01-05,C01389,P0049,1,0.05,888.4106962356075,Store,Completed,3620.6,2285.05,3439.57,3439.57,2285.05,266.1093037643925,2021-06-25,False
O020584,2025-01-18,C01029,P0023,1,0.25,860.4719611967614,Online,Completed,18652.9,11870.8,13989.68,13989.68,11870.8,1258.4080388032396,2023-08-05,False
O020585,2024-09-21,C00516,P0066,1,0.05,414.91995056548103,Store,Completed,1482.61,1004.14,1408.48,1408.48,1004.14,-10.579950565480999,2023-01-13,False
O020586,2023-06-29,C00487,P0003,1,0.2,590.3772408584082,Store,Completed,46962.97,29587.37,37570.38,37570.38,29587.37,7392.63275914159,2024-09-12,True
O020587,2024-08-24,C00898,P0021,5,0.1,1305.4614277574997,Online,Completed,11186.62,6592.76,10067.96,50339.799999999996,32963.8,16070.538572242493,2023-03-31,False
O020588,2024-08-22,C01457,P0046,1,0.0,850.4611725796574,Online,Completed,23120.56,13821.92,23120.56,23120.56,13821.92,8448.178827420345,2020-09-07,False
O020589,2025-04-20,C00312,P0039,2,0.0,1069.804619270957,Online,Returned,15201.43,10476.48,15201.43,30402.86,20952.96,8380.095380729044,2023-12-04,False
O020590,2023-12-14,C01672,P0038,5,0.0,607.5291886184506,Online,Completed,11946.05,6792.61,11946.05,59730.25,33963.049999999996,25159.670811381555,2024-09-22,True
O020591,2023-11-27,C01984,P0028,2,0.05,1343.0374327504867,Store,Completed,17868.64,13368.71,16975.21,33950.42,26737.42,5869.962567249513,2023-11-13,False
O020592,2024-09-01,C01304,P0069,1,0.05,583.294234006522,Store,Completed,728.09,572.9,691.69,691.69,572.9,-464.50423400652187,2024-01-04,False
O020593,2025-01-13,C00763,P0045,2,0.1,432.1264099723658,Store,Completed,2648.4,2040.25,2383.56,4767.12,4080.5,254.49359002763407,2020-12-30,False
O020594,2024-07-22,C00694,P0062,3,0.1,1046.2528193795406,Online,Completed,2623.68,1558.73,2361.31,7083.93,4676.1900000000005,1361.4871806204592,2021-10-16,False
O020595,2024-01-24,C02257,P0017,2,0.15,1208.6036438961628,Online,Completed,34379.77,24585.58,29222.8,58445.6,49171.16,8065.836356103832,2021-08-26,False
O020596,2025-08-28,C01349,P0040,1,0.05,412.7098778863806,Online,Completed,19597.45,13150.79,18617.58,18617.58,13150.79,5054.080122113621,2020-06-20,False
O020597,2025-01-16,C01998,P0035,1,0.05,721.6807452742265,Store,Completed,6233.16,4830.1,5921.5,5921.5,4830.1,369.7192547257731,2023-08-05,False
O020598,2023-05-17,C00750,P0057,2,0.15,368.17013597001545,Online,Completed,2399.62,1477.21,2039.68,4079.36,2954.42,756.7698640299845,2025-01-21,True
O020599,2023-10-09,C00159,P0025,3,0.1,603.9344952996177,Store,Completed,13173.89,8040.17,11856.5,35569.5,24120.510000000002,10845.05550470038,2020-12-17,False
O020600,2025-10-15,C02102,P0015,2,0.15,875.2483098446863,Store,Completed,68260.89,49534.02,58021.76,116043.52,99068.04,16100.231690155324,2024-07-09,False
O020601,2025-01-13,C00393,P0019,1,0.1,1286.8952686224754,Online,Completed,14773.27,10973.74,13295.94,13295.94,10973.74,1035.3047313775253,2020-06-05,False
O020602,2024-06-14,C00244,P0051,1,0.0,606.0736308710132,Online,Completed,21937.67,15735.09,21937.67,21937.67,15735.09,5596.506369128985,2024-12-25,True
O020603,2023-01-16,C01740,P0013,2,0.1,717.6114650462459,Online,Returned,51810.99,39926.78,46629.89,93259.78,79853.56,12688.608534953755,2021-06-04,False
O020604,2025-10-01,C00744,P0025,2,0.15,189.84613630504563,Online,Completed,13173.89,8040.17,11197.81,22395.62,16080.34,6125.433863694953,2023-02-11,False
O020605,2024-07-21,C01360,P0023,1,0.25,684.1655334024574,Online,Completed,18652.9,11870.8,13989.68,13989.68,11870.8,1434.7144665975436,2021-11-13,False
O020606,2025-12-27,C01217,P0059,1,0.0,1099.4235710390622,Online,Completed,3898.1,2349.12,3898.1,3898.1,2349.12,449.55642896093786,2022-11-28,False
O020607,2023-01-30,C01236,P0016,1,0.05,858.267989139539,Online,Completed,77138.7,54809.17,73281.76,73281.76,54809.17,17614.32201086046,2021-03-14,False
O020608,2024-10-25,C00291,P0051,1,0.0,1338.2510149520078,Online,Completed,21937.67,15735.09,21937.67,21937.67,15735.09,4864.3289850479905,2021-06-18,False
O020609,2025-09-25,C01641,P0010,1,0.0,889.3230721616414,Online,Completed,56479.09,32881.48,56479.09,56479.09,32881.48,22708.28692783835,2021-08-14,False
O020610,2025-05-24,C01523,P0072,1,0.1,845.1841311646026,Store,Completed,774.85,529.21,697.36,697.36,529.21,-677.0341311646026,2021-07-09,False
O020611,2023-01-22,C00131,P0055,2,0.1,999.1892157420245,Online,Completed,2416.67,1519.14,2175.0,4350.0,3038.28,312.53078425797526,2024-09-18,True
O020612,2025-11-19,C01301,P0062,3,0.1,1209.6559323556849,Store,Completed,2623.68,1558.73,2361.31,7083.93,4676.1900000000005,1198.084067644315,2021-11-12,False
O020613,2025-08-13,C01415,P0045,1,0.0,93.22674715731853,Store,Completed,2648.4,2040.25,2648.4,2648.4,2040.25,514.9232528426816,2025-03-23,False
O020614,2024-10-21,C00278,P0066,1,0.05,1088.1514876978208,Online,Returned,1482.61,1004.14,1408.48,1408.48,1004.14,-683.8114876978208,2022-03-30,False
O020615,2025-12-08,C02190,P0025,5,0.0,301.09178375126936,Online,Completed,13173.89,8040.17,13173.89,65869.45,40200.85,25367.50821624873,2024-08-12,False
O020616,2023-11-21,C01975,P0058,2,0.1,141.68332904284176,Online,Completed,2016.07,1486.71,1814.46,3628.92,2973.42,513.8166709571583,2022-11-12,False
O020617,2023-06-30,C02115,P0064,1,0.05,982.08403762904,Store,Completed,2688.32,1554.26,2553.9,2553.9,1554.26,17.55596237096006,2024-10-29,True
O020618,2023-05-02,C01413,P0044,1,0.1,1139.7463382544086,Online,Completed,6632.18,4664.75,5968.96,5968.96,4664.75,164.46366174559148,2024-07-26,True
O020619,2023-05-04,C01770,P0024,1,0.0,887.241612850981,Online,Completed,4047.59,3002.06,4047.59,4047.59,3002.06,158.28838714901917,2024-10-04,True
O020620,2023-09-23,C00393,P0051,5,0.0,783.0838195309838,Online,Completed,21937.67,15735.09,21937.67,109688.34999999999,78675.45,30229.81618046901,2020-06-05,False
O020621,2023-01-28,C02224,P0063,1,0.1,474.91210443426434,Online,Completed,3877.55,3036.56,3489.8,3489.8,3036.56,-21.6721044342641,2020-11-16,False
O020622,2023-03-18,C02085,P0024,1,0.2,288.6699521842229,Store,Completed,4047.59,3002.06,3238.07,3238.07,3002.06,-52.659952184222675,2021-07-05,False
O020623,2024-03-07,C00597,P0048,1,0.15,833.8360315393388,Online,Completed,4817.07,3708.5,4094.51,4094.51,3708.5,-447.8260315393386,2024-04-14,True
O020624,2025-05-28,C02482,P0020,5,0.15,1151.1791084597583,Online,Completed,8241.48,6253.13,7005.26,35026.3,31265.65,2609.4708915402434,2022-12-06,False
O020625,2025-06-12,C01560,P0032,1,0.0,558.0780628502018,Online,Completed,24167.24,14201.94,24167.24,24167.24,14201.94,9407.2219371498,2021-10-21,False
O020626,2025-11-24,C00892,P0034,1,0.1,410.9772849769532,Online,Completed,26712.82,17922.94,24041.54,24041.54,17922.94,5707.622715023049,2025-05-22,False
O020627,2024-03-11,C02353,P0052,5,0.2,807.3821700531291,Online,Returned,5049.2,3111.34,4039.36,20196.8,15556.7,3832.7178299468696,2024-07-25,True
O020628,2025-12-21,C00256,P0038,2,0.2,148.54702807453333,Online,Completed,11946.05,6792.61,9556.84,19113.68,13585.22,5379.912971925468,2022-09-08,False
O020629,2023-02-21,C01416,P0014,1,0.0,1362.6679993787673,Online,Returned,16307.91,8998.28,16307.91,16307.91,8998.28,5946.962000621232,2023-07-29,True
O020630,2023-04-26,C00587,P0024,4,0.0,973.1499819260126,Store,Completed,4047.59,3002.06,4047.59,16190.36,12008.24,3208.9700180739883,2023-06-09,True
O020631,2023-02-16,C01030,P0072,2,0.0,743.9407317368093,Online,Completed,774.85,529.21,774.85,1549.7,1058.42,-252.66073173680934,2024-07-07,True
O020632,2024-03-13,C01576,P0008,3,0.0,788.157110904193,Online,Completed,41776.53,28887.3,41776.53,125329.59,86661.9,37879.53288909581,2021-11-27,False
O020633,2023-04-11,C00849,P0006,3,0.0,877.5715213785155,Store,Completed,46399.31,28017.75,46399.31,139197.93,84053.25,54267.10847862148,2023-10-28,True
O020634,2023-04-17,C01389,P0043,2,0.1,1467.9305340087244,Online,Completed,21218.15,12925.21,19096.34,38192.68,25850.42,10874.329465991277,2021-06-25,False
O020635,2025-09-09,C01331,P0055,3,0.05,494.15709028578635,Store,Completed,2416.67,1519.14,2295.84,6887.52,4557.42,1835.942909714214,2025-12-01,True
O020636,2025-11-24,C01026,P0027,4,0.0,163.97721721098162,Store,Completed,26372.42,16854.64,26372.42,105489.68,67418.56,37907.142782789015,2024-05-26,False
O020637,2025-09-27,C00818,P0024,3,0.05,1356.1394880367902,Online,Completed,4047.59,3002.06,3845.21,11535.630000000001,9006.18,1173.3105119632105,2021-07-05,False
O020638,2023-12-25,C02276,P0067,2,0.2,1424.695363754491,Online,Completed,3630.57,2847.91,2904.46,5808.92,5695.82,-1311.5953637544906,2022-02-07,False
O020639,2025-06-05,C01223,P0006,2,0.1,948.5795732646202,Online,Completed,46399.31,28017.75,41759.38,83518.76,56035.5,26534.680426735373,2022-09-27,False
O020640,2025-03-10,C01424,P0066,1,0.15,987.5484243841133,Online,Completed,1482.61,1004.14,1260.22,1260.22,1004.14,-731.4684243841133,2022-03-08,False
O020641,2025-10-22,C00083,P0016,1,0.05,321.7252213433844,Online,Completed,77138.7,54809.17,73281.76,73281.76,54809.17,18150.86477865661,2024-10-21,False
O020642,2024-03-10,C02489,P0057,1,0.1,59.629324448443185,Online,Returned,2399.62,1477.21,2159.66,2159.66,1477.21,622.8206755515566,2022-08-30,False
O020643,2024-08-26,C01460,P0062,2,0.2,966.5157350148572,Store,Completed,2623.68,1558.73,2098.94,4197.88,3117.46,113.90426498514285,2022-06-16,False
O020644,2024-07-19,C00175,P0065,1,0.2,1168.2963635818403,Store,Completed,2151.86,1389.65,1721.49,1721.49,1389.65,-836.4563635818404,2021-07-03,False
O020645,2025-07-04,C01569,P0018,1,0.0,145.36370428498603,Online,Completed,45603.07,29794.11,45603.07,45603.07,29794.11,15663.596295715013,2022-02-11,False
O020646,2023-08-16,C00384,P0038,1,0.05,1246.4943725275546,Online,Completed,11946.05,6792.61,11348.75,11348.75,6792.61,3309.645627472446,2021-08-08,False
O020647,2024-06-28,C00408,P0018,1,0.05,743.573636793251,Online,Completed,45603.07,29794.11,43322.92,43322.92,29794.11,12785.236363206746,2024-09-12,True
O020648,2024-10-09,C02240,P0014,1,0.05,1254.0186543425211,Online,Returned,16307.91,8998.28,15492.51,15492.51,8998.28,5240.211345657479,2024-12-27,True
O020649,2023-09-05,C01109,P0026,1,0.05,204.15817666904132,Store,Completed,9763.04,5837.13,9274.89,9274.89,5837.13,3233.601823330958,2020-09-15,False
O020650,2025-12-12,C00721,P0070,2,0.1,968.9272592281368,Online,Completed,421.13,288.88,379.02,758.04,577.76,-788.6472592281368,2022-05-05,False
O020651,2023-11-10,C02077,P0011,2,0.1,1063.8727647203377,Online,Completed,76595.54,51662.71,68935.99,137871.98,103325.42,33482.68723527968,2022-04-17,False
O020652,2023-02-06,C01072,P0002,2,0.0,812.7312235414138,Store,Completed,48149.03,31099.07,48149.03,96298.06,62198.14,33287.188776458584,2023-05-11,True
O020653,2024-12-24,C00267,P0025,1,0.05,1001.3462093005338,Online,Completed,13173.89,8040.17,12515.2,12515.2,8040.17,3473.683790699467,2020-05-01,False
O020654,2025-09-06,C02435,P0067,2,0.1,897.7390195660596,Online,Completed,3630.57,2847.91,3267.51,6535.02,5695.82,-58.53901956605887,2022-06-08,False
O020655,2023-03-25,C01040,P0061,1,0.1,647.7738205636788,Store,Completed,2023.64,1366.93,1821.28,1821.28,1366.93,-193.42382056367887,2020-03-22,False
O020656,2025-06-18,C02497,P0040,4,0.1,1182.965947483566,Online,Completed,19597.45,13150.79,17637.71,70550.84,52603.16,16764.71405251643,2020-11-25,False
O020657,2024-12-19,C00347,P0030,1,0.05,1418.7155468269796,Store,Completed,21001.14,14631.33,19951.08,19951.08,14631.33,3901.0344531730225,2021-12-20,False
O020658,2024-07-03,C02335,P0009,1,0.05,1120.6094524395885,Store,Completed,55010.92,39856.38,52260.37,52260.37,39856.38,11283.380547560417,2024-10-02,True
O020659,2024-12-15,C01563,P0030,3,0.1,360.2466550422939,Online,Completed,21001.14,14631.33,18901.03,56703.09,43893.99,12448.853344957704,2024-07-14,False
O020660,2024-08-09,C00377,P0021,1,0.0,1052.8067362674954,Store,Returned,11186.62,6592.76,11186.62,11186.62,6592.76,3541.053263732505,2023-01-22,False
O020661,2023-06-01,C02470,P0045,2,0.25,990.9617891827278,Online,Returned,2648.4,2040.25,1986.3,3972.6,4080.5,-1098.861789182728,2025-02-04,True
O020662,2025-11-27,C00932,P0012,1,0.1,118.4226150655465,Online,Completed,35152.21,19746.44,31636.99,31636.99,19746.44,11772.127384934456,2020-11-13,False
O020663,2023-06-14,C01852,P0042,3,0.0,1198.275936007205,Online,Completed,23234.15,13517.06,23234.15,69702.45000000001,40551.18,27952.994063992806,2020-04-14,False
O020664,2025-07-26,C00764,P0053,3,0.15,900.5865895425917,Store,Completed,19337.72,12777.59,16437.06,49311.18000000001,38332.770000000004,10077.823410457411,2023-02-14,False
O020665,2023-07-31,C00745,P0030,4,0.25,1338.0245038778328,Online,Completed,21001.14,14631.33,15750.86,63003.44,58525.32,3140.0954961221696,2022-01-23,False
O020666,2024-06-09,C02267,P0046,1,0.0,1112.2072121656925,Online,Completed,23120.56,13821.92,23120.56,23120.56,13821.92,8186.432787834308,2021-05-28,False
O020667,2025-01-11,C00057,P0070,1,0.0,303.3711957040757,Online,Completed,421.13,288.88,421.13,421.13,288.88,-171.12119570407572,2020-07-27,False
O020668,2023-05-12,C00687,P0060,1,0.1,1307.1619180164246,Online,Completed,3944.4,2929.93,3549.96,3549.96,2929.93,-687.1319180164244,2021-02-25,False
O020669,2023-04-06,C00114,P0055,1,0.0,778.1265501753383,Online,Completed,2416.67,1519.14,2416.67,2416.67,1519.14,119.40344982466172,2021-12-08,False
O020670,2025-10-09,C01754,P0054,3,0.0,327.5808135759337,Online,Completed,4391.07,3392.34,4391.07,13173.21,10177.02,2668.6091864240652,2022-02-08,False
O020671,2024-06-05,C01843,P0030,4,0.1,517.2844271947785,Online,Completed,21001.14,14631.33,18901.03,75604.12,58525.32,16561.515572805216,2024-07-16,True
O020672,2024-01-09,C02106,P0059,1,0.25,294.239513106171,Online,Completed,3898.1,2349.12,2923.58,2923.58,2349.12,280.22048689382905,2025-04-10,True
O020673,2025-11-05,C02352,P0036,1,0.0,967.0852436548587,Online,Completed,28469.37,21199.12,28469.37,28469.37,21199.12,6303.1647563451415,2024-03-07,False
