customer_id,customer_name,customer_segment,city,state,customer_since
C01216,Customer_1216,Consumer,Mumbai,Maharashtra,2020-10-23
C01217,Customer_1217,Consumer,Ahmedabad,Gujarat,2022-11-28
C01218,Customer_1218,Small Business,Kochi,Kerala,2020-09-15
C01219,Customer_1219,Small Business,Bengaluru,Karnataka,2025-08-16
C01220,Customer_1220,Consumer,Delhi,Delhi,2025-09-27
C01221,Customer_1221,Enterprise,Hyderabad,Telangana,2025-03-07
C01222,Customer_1222,Consumer,Chennai,Tamil Nadu,2020-06-24
C01223,Customer_1223,Consumer,Bengaluru,Karnataka,2022-09-27
C01224,Customer_1224,Enterprise,Pune,Maharashtra,2025-04-02
C01225,Customer_1225,Consumer,Chennai,Tamil Nadu,2024-07-25
C01226,Customer_1226,Small Business,Kochi,Kerala,2020-10-02
C01227,Customer_1227,Consumer,Ahmedabad,Gujarat,2021-11-06
C01228,Customer_1228,Consumer,,Gujarat,2024-12-28
C01229,Customer_1229,Enterprise,Chennai,Tamil Nadu,2022-11-17
C01230,Customer_1230,Consumer,,Maharashtra,2023-09-18
C01231,Customer_1231,Small Business,Ahmedabad,Gujarat,2025-10-04
C01232,Customer_1232,Consumer,Ahmedabad,Gujarat,2021-06-30
C01233,Customer_1233,Consumer,Kochi,Kerala,2023-02-09
C01234,Customer_1234,Consumer,Hyderabad,Telangana,2025-09-14
C01235,Customer_1235,Small Business,Pune,Maharashtra,2025-08-02
C01236,Customer_1236,Consumer,Pune,Maharashtra,2021-03-14
C01237,Customer_1237,Small Business,Kolkata,West Bengal,2024-10-18
C01238,Customer_1238,Consumer,Kolkata,West Bengal,2024-06-03
C01239,Customer_1239,Enterprise,Ahmedabad,Gujarat,2025-01-23
C01240,Customer_1240,Consumer,Delhi,Delhi,2024-05-19
C01241,Customer_1241,Small Business,Kolkata,West Bengal,2024-07-21
C01242,Customer_1242,Small Business,Ahmedabad,Gujarat,2020-11-02
C01243,Customer_1243,Small Business,Jaipur,Rajasthan,2021-09-10
C01244,Customer_1244,Small Business,Mumbai,Maharashtra,2023-02-06
C01245,Customer_1245,Small Business,Mumbai,Maharashtra,2023-10-27
C01246,Customer_1246,Small Business,Pune,Maharashtra,2023-10-11
C01247,Customer_1247,Consumer,Delhi,Delhi,2024-08-26
C01248,Customer_1248,Consumer,Kochi,Kerala,2025-10-16
C01249,Customer_1249,Enterprise,Hyderabad,Telangana,2020-06-29
C01250,Customer_1250,Small Business,Kolkata,West Bengal,2024-01-27
C01251,Customer_1251,Small Business,Jaipur,Rajasthan,2022-07-02
C01252,Customer_1252,Consumer,Ahmedabad,Gujarat,2024-04-06
C01253,Customer_1253,Consumer,Delhi,Delhi,2025-10-14
C01254,Customer_1254,Consumer,Pune,Maharashtra,2022-11-10
C01255,Customer_1255,Small Business,Kolkata,West Bengal,2024-06-23
C01256,Customer_1256,Consumer,Delhi,Delhi,2024-06-26
C01257,Customer_1257,Consumer,Kolkata,West Bengal,2024-05-01
C01258,Customer_1258,Consumer,Hyderabad,Telangana,2025-09-17
C01259,Customer_1259,Consumer,Hyderabad,Telangana,2023-08-01
C01260,Customer_1260,Consumer,Kochi,Kerala,2022-04-01
C01261,Customer_1261,Consumer,Mumbai,Maharashtra,2021-08-24
C01262,Customer_1262,Small Business,Bengaluru,Karnataka,2024-06-08
C01263,Customer_1263,Consumer,Bengaluru,Karnataka,2022-02-23
C01264,Customer_1264,Consumer,Kolkata,West Bengal,2023-04-26
C01265,Customer_1265,Consumer,Kochi,Kerala,2021-11-01
C01266,Customer_1266,Consumer,Bengaluru,Karnataka,2023-06-20
C01267,Customer_1267,Consumer,Pune,Maharashtra,2023-01-01
C01268,Customer_1268,Consumer,Bengaluru,Karnataka,2025-06-20
C01269,Customer_1269,Small Business,Chennai,Tamil Nadu,2020-04-10
C01270,Customer_1270,Consumer,Ahmedabad,Gujarat,2024-11-14
C01271,Customer_1271,Small Business,Kochi,Kerala,2020-06-24
C01272,Customer_1272,Small Business,Pune,Maharashtra,2020-08-25
C01273,Customer_1273,Small Business,Delhi,Delhi,2023-01-27
C01274,Customer_1274,Consumer,Pune,Maharashtra,2025-05-31
C01275,Customer_1275,Consumer,Mumbai,Maharashtra,2025-06-26
C01276,Customer_1276,Consumer,Delhi,Delhi,2024-03-17
C01277,Customer_1277,Consumer,Jaipur,Rajasthan,2022-01-24
C01278,Customer_1278,Enterprise,Ahmedabad,Gujarat,2023-02-20
C01279,Customer_1279,Consumer,Ahmedabad,Gujarat,2023-11-12
C01280,Customer_1280,Consumer,Ahmedabad,Gujarat,2020-05-19
C01281,Customer_1281,Small Business,Ahmedabad,Gujarat,2021-06-24
C01282,Customer_1282,Small Business,Kolkata,West Bengal,2023-11-15
C01283,Customer_1283,Consumer,Ahmedabad,Gujarat,2020-09-26
C01284,Customer_1284,Consumer,Ahmedabad,Gujarat,2022-11-01
C01285,Customer_1285,Consumer,Ahmedabad,Gujarat,2025-03-05
C01286,Customer_1286,Consumer,Kochi,Kerala,2021-05-20
C01287,Customer_1287,Consumer,Kolkata,West Bengal,2023-02-03
C01288,Customer_1288,Consumer,Hyderabad,Telangana,2025-09-10
C01289,Customer_1289,Consumer,Pune,Maharashtra,2025-02-15
C01290,Customer_1290,Consumer,Pune,Maharashtra,2022-12-28
C01291,Customer_1291,Consumer,Delhi,Delhi,2022-03-23
C01292,Customer_1292,Consumer,Kochi,Kerala,2020-12-27
C01293,Customer_1293,Consumer,Chennai,Tamil Nadu,2023-12-27
C01294,Customer_1294,Small Business,Pune,Maharashtra,2022-07-17
C01295,Customer_1295,Small Business,Bengaluru,Karnataka,2020-04-09
C01296,Customer_1296,Consumer,Chennai,Tamil Nadu,2024-08-08
C01297,Customer_1297,Consumer,Ahmedabad,Gujarat,2025-08-18
C01298,Customer_1298,Consumer,Ahmedabad,Gujarat,2022-11-18
C01299,Customer_1299,Small Business,Kolkata,West Bengal,2022-07-09
C01300,Customer_1300,Small Business,Chennai,Tamil Nadu,2021-09-23
C01301,Customer_1301,Consumer,Bengaluru,Karnataka,2021-11-12
C01302,Customer_1302,Enterprise,Kolkata,West Bengal,2025-10-30
C01303,Customer_1303,Consumer,Delhi,Delhi,2022-01-23
C01304,Customer_1304,Consumer,Chennai,Tamil Nadu,2024-01-04
C01305,Customer_1305,Small Business,Kochi,Kerala,2021-12-20
C01306,Customer_1306,Small Business,Ahmedabad,Gujarat,2020-03-15
C01307,Customer_1307,Small Business,Ahmedabad,Gujarat,2023-07-17
C01308,Customer_1308,Small Business,Mumbai,Maharashtra,2025-04-06
C01309,Customer_1309,Consumer,Kolkata,West Bengal,2020-03-02
C01310,Customer_1310,Small Business,Hyderabad,Telangana,2022-05-23
C01311,Customer_1311,Consumer,Hyderabad,Telangana,2020-11-15
C01312,Customer_1312,Small Business,Kolkata,West Bengal,2025-11-19
C01313,Customer_1313,Consumer,Kochi,Kerala,2023-12-23
C01314,Customer_1314,Small Business,Jaipur,Rajasthan,2022-05-23
C01315,Customer_1315,Consumer,Kolkata,West Bengal,2024-10-11
C01316,Customer_1316,Small Business,Kochi,Kerala,2024-04-04
C01317,Customer_1317,Consumer,Delhi,Delhi,2020-04-21
C01318,Customer_1318,Small Business,Ahmedabad,Gujarat,2021-04-05
C01319,Customer_1319,Consumer,Bengaluru,Karnataka,2022-06-05
C01320,Customer_1320,Consumer,Jaipur,Rajasthan,2023-01-20
C01321,Customer_1321,Consumer,Chennai,Tamil Nadu,2022-12-11
C01322,Customer_1322,Consumer,Jaipur,Rajasthan,2021-06-03
C01323,Customer_1323,Small Business,Bengaluru,Karnataka,2022-03-22
C01324,Customer_1324,Consumer,Mumbai,Maharashtra,2025-04-08
C01325,Customer_1325,Enterprise,Ahmedabad,Gujarat,2024-05-23
C01326,Customer_1326,Consumer,Hyderabad,Telangana,2022-07-15
C01327,Customer_1327,Consumer,Kochi,Kerala,2021-07-10
C01328,Customer_1328,Small Business,Kolkata,West Bengal,2022-11-21
C01329,Customer_1329,Small Business,Kolkata,West Bengal,2021-08-01
C01330,Customer_1330,Consumer,Hyderabad,Telangana,2021-06-25
C01331,Customer_1331,Consumer,Jaipur,Rajasthan,2025-12-01
C01332,Customer_1332,Small Business,Ahmedabad,Gujarat,2022-11-18
C01333,Customer_1333,Consumer,Pune,Maharashtra,2021-04-18
C01334,Customer_1334,Enterprise,Kochi,Kerala,2022-06-23
C01335,Customer_1335,Enterprise,Delhi,Delhi,2025-04-29
C01336,Customer_1336,Small Business,Bengaluru,Karnataka,2021-01-20
C01337,Customer_1337,Consumer,Jaipur,Rajasthan,2020-03-02
C01338,Customer_1338,Small Business,Chennai,Tamil Nadu,2021-05-29
C01339,Customer_1339,Consumer,Mumbai,Maharashtra,2021-03-05
C01340,Customer_1340,Consumer,Kolkata,West Bengal,2021-08-02
C01341,Customer_1341,Consumer,Jaipur,Rajasthan,2024-04-09
C01342,Customer_1342,Consumer,Mumbai,Maharashtra,2023-03-10
C01343,Customer_1343,Small Business,Bengaluru,Karnataka,2023-08-16
C01344,Customer_1344,Small Business,Kolkata,West Bengal,2021-04-15
C01345,Customer_1345,Small Business,Kolkata,West Bengal,2023-11-17
C01346,Customer_1346,Consumer,Pune,Maharashtra,2024-07-23
C01347,Customer_1347,Consumer,Jaipur,Rajasthan,2024-01-08
C01348,Customer_1348,Consumer,Ahmedabad,Gujarat,2022-03-19
C01349,Customer_1349,Enterprise,Hyderabad,Telangana,2020-06-20
C01350,Customer_1350,Consumer,Hyderabad,Telangana,2020-01-31
C01351,Customer_1351,Small Business,Delhi,Delhi,2020-02-16
C01352,Customer_1352,Consumer,Chennai,Tamil Nadu,2020-05-09
C01353,Customer_1353,Consumer,Mumbai,Maharashtra,2022-09-04
C01354,Customer_1354,Small Business,Jaipur,Rajasthan,2024-07-03
C01355,Customer_1355,Consumer,Kochi,Kerala,2024-05-23
C01356,Customer_1356,Small Business,Chennai,Tamil Nadu,2020-02-27
C01357,Customer_1357,Enterprise,Pune,Maharashtra,2023-02-03
C01358,Customer_1358,Consumer,Kolkata,West Bengal,2023-09-15
C01359,Customer_1359,Consumer,Ahmedabad,Gujarat,2022-02-06
C01360,Customer_1360,Consumer,Jaipur,Rajasthan,2021-11-13
C01361,Customer_1361,Enterprise,Chennai,Tamil Nadu,2025-07-01
C01362,Customer_1362,Consumer,Chennai,Tamil Nadu,2024-11-25
C01363,Customer_1363,Small Business,Ahmedabad,Gujarat,2024-01-17
C01364,Customer_1364,Small Business,Delhi,Delhi,2022-06-04
C01365,Customer_1365,Small Business,Mumbai,Maharashtra,2021-01-31
C01366,Customer_1366,Consumer,Mumbai,Maharashtra,2024-03-18
C01367,Customer_1367,Small Business,Chennai,Tamil Nadu,2025-09-04
C01368,Customer_1368,Enterprise,Bengaluru,Karnataka,2020-11-08
C01369,Customer_1369,Consumer,Chennai,Tamil Nadu,2025-12-13
C01370,Customer_1370,Consumer,Chennai,Tamil Nadu,2024-05-07
C01371,Customer_1371,Enterprise,Ahmedabad,Gujarat,2023-05-06
C01372,Customer_1372,Consumer,Kolkata,West Bengal,2022-03-21
C01373,Customer_1373,Small Business,Ahmedabad,Gujarat,2025-07-25
C01374,Customer_1374,Consumer,Jaipur,Rajasthan,2024-02-16
C01375,Customer_1375,Consumer,,Tamil Nadu,2021-03-25
C01376,Customer_1376,Small Business,Mumbai,Maharashtra,2025-03-09
C01377,Customer_1377,Consumer,Kochi,Kerala,2023-10-09
C01378,Customer_1378,Consumer,Mumbai,Maharashtra,2021-08-19
C01379,Customer_1379,Consumer,Hyderabad,Telangana,2025-11-17
C01380,Customer_1380,Consumer,Delhi,Delhi,2021-09-07
C01381,Customer_1381,Consumer,Pune,Maharashtra,2022-08-05
C01382,Customer_1382,Consumer,Jaipur,Rajasthan,2024-04-30
C01383,Customer_1383,Enterprise,Jaipur,Rajasthan,2021-07-09
C01384,Customer_1384,Consumer,Delhi,Delhi,2020-10-04
C01385,Customer_1385,Small Business,Kochi,Kerala,2025-07-06
C01386,Customer_1386,Consumer,Pune,Maharashtra,2021-05-05
C01387,Customer_1387,Small Business,Kolkata,West Bengal,2020-09-11
C01388,Customer_1388,Consumer,Chennai,Tamil Nadu,2022-06-10
C01389,Customer_1389,Enterprise,Pune,Maharashtra,2021-06-25
C01390,Customer_1390,Consumer,Kochi,Kerala,2023-07-11
C01391,Customer_1391,Consumer,Bengaluru,Karnataka,2024-06-21
C01392,Customer_1392,Consumer,Hyderabad,Telangana,2022-04-04
C01393,Customer_1393,Consumer,Pune,Maharashtra,2023-09-14
C01394,Customer_1394,Consumer,Pune,Maharashtra,2020-10-07
C01395,Customer_1395,Consumer,Hyderabad,Telangana,2023-07-22
C01396,Customer_1396,Small Business,Chennai,Tamil Nadu,2022-02-11
C01397,Customer_1397,Consumer,Pune,Maharashtra,2020-11-23
C01398,Customer_1398,Consumer,Hyderabad,Telangana,2022-07-11
C01399,Customer_1399,Small Business,Hyderabad,Telangana,2021-07-05
C01400,Customer_1400,Small Business,Hyderabad,Telangana,2025-09-04
C01401,Customer_1401,Consumer,Ahmedabad,Gujarat,2025-09-05
C01402,Customer_1402,Consumer,Kochi,Kerala,2021-12-02
C01403,Customer_1403,Consumer,Ahmedabad,Gujarat,2025-04-03
C01404,Customer_1404,Small Business,Bengaluru,Karnataka,2020-06-15
C01405,Customer_1405,Small Business,Kolkata,West Bengal,2020-06-17
C01406,Customer_1406,Consumer,Ahmedabad,Gujarat,2020-08-16
C01407,Customer_1407,Small Business,Ahmedabad,Gujarat,2025-06-25
C01408,Customer_1408,Small Business,Kochi,Kerala,2021-01-01
C01409,Customer_1409,Consumer,Kolkata,West Bengal,2021-06-11
C01410,Customer_1410,Small Business,Delhi,Delhi,2022-03-01
C01411,Customer_1411,Consumer,Hyderabad,Telangana,2021-06-07
C01412,Customer_1412,Consumer,Jaipur,Rajasthan,2022-12-31
C01413,Customer_1413,Consumer,Kolkata,West Bengal,2024-07-26
C01414,Customer_1414,Consumer,Bengaluru,Karnataka,2025-11-23
C01415,Customer_1415,Consumer,Chennai,Tamil Nadu,2025-03-23
C01416,Customer_1416,Enterprise,Bengaluru,Karnataka,2023-07-29
C01417,Customer_1417,Consumer,Hyderabad,Telangana,2020-05-12
C01418,Customer_1418,Consumer,Kolkata,West Bengal,2024-06-30
C01419,Customer_1419,Consumer,Bengaluru,Karnataka,2025-03-03
C01420,Customer_1420,Enterprise,Bengaluru,Karnataka,2024-11-05
C01421,Customer_1421,Consumer,Delhi,Delhi,2020-01-18
C01422,Customer_1422,Consumer,Delhi,Delhi,2024-11-12
C01423,Customer_1423,Consumer,Kolkata,West Bengal,2020-04-26
C01424,Customer_1424,Consumer,Hyderabad,Telangana,2022-03-08
C01425,Customer_1425,Enterprise,Ahmedabad,Gujarat,2024-09-07
C01426,Customer_1426,Enterprise,Mumbai,Maharashtra,2022-01-22
C01427,Customer_1427,Consumer,Pune,Maharashtra,2023-10-24
C01428,Customer_1428,Enterprise,Jaipur,Rajasthan,2025-09-28
C01429,Customer_1429,Small Business,Pune,Maharashtra,2021-11-08
C01430,Customer_1430,Small Business,Kochi,Kerala,2020-04-15
C01431,Customer_1431,Consumer,Delhi,Delhi,2021-10-19
C01432,Customer_1432,Consumer,Kolkata,West Bengal,2025-04-30
C01433,Customer_1433,Consumer,Pune,Maharashtra,2023-12-19
C01434,Customer_1434,Small Business,Hyderabad,Telangana,2022-12-31
C01435,Customer_1435,Consumer,Jaipur,Rajasthan,2022-09-14
C01436,Customer_1436,Consumer,Pune,Maharashtra,2024-12-13
C01437,Customer_1437,Consumer,Jaipur,Rajasthan,2024-11-17
C01438,Customer_1438,Small Business,Chennai,Tamil Nadu,2021-03-21
C01439,Customer_1439,Consumer,Hyderabad,Telangana,2025-05-02
C01440,Customer_1440,Small Business,Mumbai,Maharashtra,2025-10-18
C01441,Customer_1441,Enterprise,Bengaluru,Karnataka,2025-06-20
C01442,Customer_1442,Consumer,Jaipur,Rajasthan,2022-02-12
C01443,Customer_1443,Small Business,Hyderabad,Telangana,2024-04-10
C01444,Customer_1444,Consumer,Jaipur,Rajasthan,2024-08-02
C01445,Customer_1445,Small Business,Jaipur,Rajasthan,2023-01-27
C01446,Customer_1446,Consumer,Ahmedabad,Gujarat,2023-07-25
C01447,Customer_1447,Small Business,Ahmedabad,Gujarat,2024-05-05
C01448,Customer_1448,Small Business,Hyderabad,Telangana,2024-08-13
C01449,Customer_1449,Enterprise,Ahmedabad,Gujarat,2022-08-01
C01450,Customer_1450,Small Business,Kochi,Kerala,2021-03-30
C01451,Customer_1451,Consumer,Mumbai,Maharashtra,2023-02-01
C01452,Customer_1452,Small Business,Kolkata,West Bengal,2022-08-03
C01453,Customer_1453,Small Business,Hyderabad,Telangana,2021-08-23
C01454,Customer_1454,Consumer,Hyderabad,Telangana,2021-12-25
C01455,Customer_1455,Consumer,Kochi,Kerala,2023-11-18
C01456,Customer_1456,Enterprise,Delhi,Delhi,2024-03-04
C01457,Customer_1457,Small Business,Delhi,Delhi,2020-09-07
C01458,Customer_1458,Small Business,Ahmedabad,Gujarat,2024-03-24
C01459,Customer_1459,Consumer,Kolkata,West Bengal,2020-03-19
C01460,Customer_1460,Small Business,Ahmedabad,Gujarat,2022-06-16
C01461,Customer_1461,Consumer,Chennai,Tamil Nadu,2022-02-19
C01462,Customer_1462,Small Business,Chennai,Tamil Nadu,2020-08-13
C01463,Customer_1463,Consumer,Bengaluru,Karnataka,2022-12-10
C01464,Customer_1464,Small Business,Chennai,Tamil Nadu,2023-04-24
C01465,Customer_1465,Enterprise,Delhi,Delhi,2022-11-23
C01466,Customer_1466,Consumer,Mumbai,Maharashtra,2022-03-13
C01467,Customer_1467,Enterprise,Chennai,Tamil Nadu,2022-01-11
C01468,Customer_1468,Consumer,Ahmedabad,Gujarat,2025-12-18
C01469,Customer_1469,Small Business,Jaipur,Rajasthan,2021-12-04
C01470,Customer_1470,Small Business,Hyderabad,Telangana,2023-11-27
C01471,Customer_1471,Consumer,Mumbai,Maharashtra,2021-09-06
C01472,Customer_1472,Small Business,Mumbai,Maharashtra,2020-11-24
C01473,Customer_1473,Small Business,Ahmedabad,Gujarat,2023-10-27
C01474,Customer_1474,Consumer,Hyderabad,Telangana,2024-01-23
C01475,Customer_1475,Consumer,Delhi,Delhi,2020-05-12
C01476,Customer_1476,Small Business,Mumbai,Maharashtra,2022-04-14
C01477,Customer_1477,Small Business,Bengaluru,Karnataka,2020-04-30
C01478,Customer_1478,Small Business,Ahmedabad,Gujarat,2024-01-15
C01479,Customer_1479,Small Business,Mumbai,Maharashtra,2022-08-22
C01480,Customer_1480,Consumer,Kolkata,West Bengal,2020-05-08
C01481,Customer_1481,Small Business,Hyderabad,Telangana,2024-05-17
C01482,Customer_1482,Consumer,Chennai,Tamil Nadu,2025-09-07
C01483,Customer_1483,Consumer,Mumbai,Maharashtra,2024-03-27
C01484,Customer_1484,Consumer,Ahmedabad,Gujarat,2020-11-28
C01485,Customer_1485,Consumer,Chennai,Tamil Nadu,2023-02-27
C01486,Customer_1486,Consumer,Bengaluru,Karnataka,2023-08-09
C01487,Customer_1487,Consumer,Chennai,Tamil Nadu,2023-04-11
C01488,Customer_1488,Small Business,Kolkata,West Bengal,2023-11-30
C01489,Customer_1489,Consumer,Delhi,Delhi,2020-12-21
C01490,Customer_1490,Consumer,Mumbai,Maharashtra,2020-05-18
C01491,Customer_1491,Consumer,Pune,Maharashtra,2024-03-06
C01492,Customer_1492,Consumer,Pune,Maharashtra,2023-04-12
C01493,Customer_1493,Consumer,Chennai,Tamil Nadu,2020-01-29
C01494,Customer_1494,Consumer,Kochi,Kerala,2022-07-19
C01495,Customer_1495,Small Business,Hyderabad,Telangana,2022-10-10
C01496,Customer_1496,Small Business,Pune,Maharashtra,2022-04-07
C01497,Customer_1497,Small Business,Kochi,Kerala,2020-12-16
C01498,Customer_1498,Consumer,Pune,Maharashtra,2025-07-17
C01499,Customer_1499,Consumer,Kochi,Kerala,2020-10-25
C01500,Customer_1500,Small Business,Hyderabad,Telangana,2024-10-09
C01501,Customer_1501,Consumer,Jaipur,Rajasthan,2025-02-08
C01502,Customer_1502,Consumer,Pune,Maharashtra,2023-04-30
C01503,Customer_1503,Consumer,Kolkata,West Bengal,2024-08-22
C01504,Customer_1504,Consumer,Mumbai,Maharashtra,2025-10-12
C01505,Customer_1505,Consumer,Kochi,Kerala,2022-01-24
C01506,Customer_1506,Consumer,Mumbai,Maharashtra,2022-02-08
C01507,Customer_1507,Consumer,Ahmedabad,Gujarat,2023-05-23
C01508,Customer_1508,Consumer,Ahmedabad,Gujarat,2022-04-13
C01509,Customer_1509,Small Business,Hyderabad,Telangana,2025-03-21
C01510,Customer_1510,Small Business,Kochi,Kerala,2024-04-13
C01511,Customer_1511,Small Business,Bengaluru,Karnataka,2023-05-03
C01512,Customer_1512,Small Business,Ahmedabad,Gujarat,2021-05-20
C01513,Customer_1513,Enterprise,Hyderabad,Telangana,2023-09-19
C01514,Customer_1514,Consumer,Ahmedabad,Gujarat,2023-12-31
C01515,Customer_1515,Consumer,Ahmedabad,Gujarat,2023-11-17
C01516,Customer_1516,Consumer,Bengaluru,Karnataka,2023-03-18
C01517,Customer_1517,Small Business,Pune,Maharashtra,2022-01-30
C01518,Customer_1518,Small Business,Chennai,Tamil Nadu,2022-04-12
C01519,Customer_1519,Consumer,Jaipur,Rajasthan,2023-11-29
C01520,Customer_1520,Enterprise,Ahmedabad,Gujarat,2020-10-09
C01521,Customer_1521,Consumer,Ahmedabad,Gujarat,2021-01-13
C01522,Customer_1522,Enterprise,Kolkata,West Bengal,2020-07-16
C01523,Customer_1523,Consumer,Jaipur,Rajasthan,2021-07-09
C01524,Customer_1524,Consumer,Bengaluru,Karnataka,2020-12-21
C01525,Customer_1525,Consumer,Mumbai,Maharashtra,2024-04-12
C01526,Customer_1526,Consumer,Kochi,Kerala,2022-11-06
C01527,Customer_1527,Consumer,Ahmedabad,Gujarat,2021-01-13
C01528,Customer_1528,Consumer,Chennai,Tamil Nadu,2021-11-10
C01529,Customer_1529,Small Business,Kochi,Kerala,2024-11-14
C01530,Customer_1530,Consumer,Jaipur,Rajasthan,2022-06-17
C01531,Customer_1531,Consumer,Kochi,Kerala,2020-03-16
C01532,Customer_1532,Small Business,Pune,Maharashtra,2020-08-18
C01533,Customer_1533,Small Business,Ahmedabad,Gujarat,2024-10-05
C01534,Customer_1534,Consumer,Kochi,Kerala,2022-08-19
C01535,Customer_1535,Consumer,Mumbai,Maharashtra,2025-10-17
C01536,Customer_1536,Consumer,Mumbai,Maharashtra,2021-01-27
C01537,Customer_1537,Consumer,Ahmedabad,Gujarat,2023-01-13
C01538,Customer_1538,Small Business,Delhi,Delhi,2020-09-23
C01539,Customer_1539,Consumer,Mumbai,Maharashtra,2022-12-28
C01540,Customer_1540,Consumer,Kochi,Kerala,2021-09-02
C01541,Customer_1541,Small Business,Hyderabad,Telangana,2023-10-02
C01542,Customer_1542,Consumer,Mumbai,Maharashtra,2022-10-05
C01543,Customer_1543,Consumer,Jaipur,Rajasthan,2022-08-19
C01544,Customer_1544,Consumer,Delhi,Delhi,2021-11-03
C01545,Customer_1545,Enterprise,Kochi,Kerala,2024-08-27
C01546,Customer_1546,Consumer,Bengaluru,Karnataka,2025-12-02
C01547,Customer_1547,Small Business,Kolkata,West Bengal,2020-01-31
C01548,Customer_1548,Consumer,Bengaluru,Karnataka,2023-09-28
C01549,Customer_1549,Consumer,Pune,Maharashtra,2023-11-01
C01550,Customer_1550,Small Business,Kolkata,West Bengal,2023-02-27
C01551,Customer_1551,Enterprise,Pune,Maharashtra,2021-09-08
C01552,Customer_1552,Small Business,Kolkata,West Bengal,2021-06-22
C01553,Customer_1553,Small Business,Kolkata,West Bengal,2022-05-20
C01554,Customer_1554,Small Business,Hyderabad,Telangana,2020-04-10
C01555,Customer_1555,Consumer,Chennai,Tamil Nadu,2023-11-13
C01556,Customer_1556,Consumer,Jaipur,Rajasthan,2022-07-29
C01557,Customer_1557,Small Business,Bengaluru,Karnataka,2020-12-06
C01558,Customer_1558,Consumer,Mumbai,Maharashtra,2022-11-09
C01559,Customer_1559,Small Business,Kochi,Kerala,2020-02-07
C01560,Customer_1560,Enterprise,Delhi,Delhi,2021-10-21
C01561,Customer_1561,Consumer,Jaipur,Rajasthan,2025-07-26
C01562,Customer_1562,Consumer,Pune,Maharashtra,2024-04-09
C01563,Customer_1563,Small Business,Hyderabad,Telangana,2024-07-14
C01564,Customer_1564,Consumer,Pune,Maharashtra,2022-11-15
C01565,Customer_1565,Small Business,Chennai,Tamil Nadu,2021-03-29
C01566,Customer_1566,Consumer,Delhi,Delhi,2024-08-31
C01567,Customer_1567,Small Business,Hyderabad,Telangana,2023-09-08
C01568,Customer_1568,Consumer,Pune,Maharashtra,2022-03-29
C01569,Customer_1569,Small Business,Chennai,Tamil Nadu,2022-02-11
C01570,Customer_1570,Consumer,Kochi,Kerala,2020-01-13
C01571,Customer_1571,Consumer,Kochi,Kerala,2022-07-09
C01572,Customer_1572,Consumer,Pune,Maharashtra,2022-04-04
C01573,Customer_1573,Small Business,Jaipur,Rajasthan,2023-08-07
C01574,Customer_1574,Small Business,Delhi,Delhi,2025-07-10
C01575,Customer_1575,Consumer,Ahmedabad,Gujarat,2023-05-13
C01576,Customer_1576,Consumer,Jaipur,Rajasthan,2021-11-27
C01577,Customer_1577,Consumer,Kochi,Kerala,2022-08-07
C01578,Customer_1578,Small Business,Delhi,Delhi,2023-12-09
C01579,Customer_1579,Small Business,Chennai,Tamil Nadu,2020-03-09
C01580,Customer_1580,Consumer,Hyderabad,Telangana,2024-11-16
C01581,Customer_1581,Consumer,Kolkata,West Bengal,2025-05-23
C01582,Customer_1582,Consumer,Pune,Maharashtra,2020-07-30
C01583,Customer_1583,Consumer,Bengaluru,Karnataka,2021-05-22
C01584,Customer_1584,Consumer,Delhi,Delhi,2025-08-25
C01585,Customer_1585,Enterprise,,Maharashtra,2024-03-01
C01586,Customer_1586,Consumer,Chennai,Tamil Nadu,2020-11-27
C01587,Customer_1587,Small Business,Ahmedabad,Gujarat,2021-07-04
C01588,Customer_1588,Consumer,Kolkata,West Bengal,2024-06-12
C01589,Customer_1589,Consumer,Mumbai,Maharashtra,2022-07-30
C01590,Customer_1590,Small Business,Ahmedabad,Gujarat,2021-12-28
C01591,Customer_1591,Small Business,Bengaluru,Karnataka,2022-05-29
C01592,Customer_1592,Enterprise,Kochi,Kerala,2021-10-10
C01593,Customer_1593,Consumer,Jaipur,Rajasthan,2022-09-26
C01594,Customer_1594,Consumer,Pune,Maharashtra,2024-03-01
C01595,Customer_1595,Small Business,Hyderabad,Telangana,2024-05-31
C01596,Customer_1596,Consumer,Ahmedabad,Gujarat,2022-10-06
C01597,Customer_1597,Consumer,Kolkata,West Bengal,2024-03-30
C01598,Customer_1598,Consumer,Delhi,Delhi,2022-03-14
C01599,Customer_1599,Consumer,Kochi,Kerala,2020-08-01
C01600,Customer_1600,Small Business,Delhi,Delhi,2020-06-17
C01601,Customer_1601,Consumer,Kolkata,West Bengal,2022-09-04
C01602,Customer_1602,Consumer,Delhi,Delhi,2023-08-21
C01603,Customer_1603,Consumer,Ahmedabad,Gujarat,2020-05-25
C01604,Customer_1604,Consumer,Chennai,Tamil Nadu,2024-12-03
C01605,Customer_1605,Consumer,Delhi,Delhi,2021-05-30
C01606,Customer_1606,Consumer,Jaipur,Rajasthan,2021-03-28
C01607,Customer_1607,Consumer,Bengaluru,Karnataka,2020-02-29
C01608,Customer_1608,Small Business,Hyderabad,Telangana,2021-06-11
C01609,Customer_1609,Consumer,Ahmedabad,Gujarat,2022-10-20
C01610,Customer_1610,Consumer,Mumbai,Maharashtra,2024-04-13
