order_id,order_date,customer_id,product_id,quantity,discount_pct,shipping_cost,sales_channel,order_status,base_price,unit_cost,unit_price,revenue,product_cost,profit
O021722,2024-06-20,C00475,P0001,1,0.0,204.09727953923007,Online,Completed,76307.73,44819.33,76307.73,76307.73,44819.33,31284.3
O021723,2024-02-16,C01638,P0029,4,0.05,653.1976506329254,Online,Completed,16320.22,10540.75,15504.21,62016.84,42163.0,19200.64
O021724,2025-06-24,C01167,P0063,1,0.0,902.9699112126539,Online,Completed,3877.55,3036.56,3877.55,3877.55,3036.56,-61.98
O021725,2024-06-16,C01610,P0059,1,0.05,1194.7434349557464,Online,Completed,3898.1,2349.12,3703.2,3703.2,2349.12,159.34
O021726,2024-05-16,C01438,P0036,1,0.05,520.6244580902289,Online,Completed,28469.37,21199.12,27045.9,27045.9,21199.12,5326.16
O021727,2025-07-02,C01068,P0015,1,0.1,1352.736220253521,Online,Completed,68260.89,49534.02,61434.8,61434.8,49534.02,10548.04
O021728,2025-12-27,C00905,P0060,1,0.1,1297.1780978307295,Online,Completed,3944.4,2929.93,3549.96,3549.96,2929.93,-677.15
O021729,2025-11-30,C02289,P0015,1,0.25,1286.3107840596708,Online,Completed,68260.89,49534.02,51195.67,51195.67,49534.02,375.34
O021730,2024-06-10,C01106,P0034,1,0.25,1456.4844850412567,Online,Completed,26712.82,17922.94,20034.61,20034.61,17922.94,655.19
O021731,2024-12-11,C02443,P0062,1,0.15,1278.7771947508088,Online,Completed,2623.68,1558.73,2230.13,2230.13,1558.73,-607.38
O021732,2025-01-19,C00278,P0016,5,0.1,717.5168624821214,Store,Completed,77138.7,54809.17,69424.83,347124.15,274045.85,72360.78
O021733,2025-08-13,C01940,P0023,2,0.1,1213.0820950420775,Store,Completed,18652.9,11870.8,16787.61,33575.22,23741.6,8620.54
O021734,2023-04-22,C00858,P0033,1,0.1,1022.0841072664228,Online,Completed,13342.59,8022.86,12008.33,12008.33,8022.86,2963.39
O021735,2024-04-07,C01373,P0032,1,0.2,250.06370320138114,Online,Completed,24167.24,14201.94,19333.79,19333.79,14201.94,4881.79
O021736,2023-02-21,C01875,P0016,2,0.2,256.0318676648311,Online,Completed,77138.7,54809.17,61710.96,123421.92,109618.34,13547.55
O021737,2023-09-12,C00738,P0028,1,0.15,970.2409100210859,Online,Completed,17868.64,13368.71,15188.34,15188.34,13368.71,849.39
O021738,2023-10-27,C02096,P0014,2,0.15,464.80992075284814,Online,Completed,16307.91,8998.28,13861.72,27723.44,17996.56,9262.07
O021739,2025-08-15,C02331,P0021,1,0.05,1030.681330651505,Online,Returned,11186.62,6592.76,10627.29,10627.29,6592.76,3003.85
O021740,2024-03-02,C01374,P0071,1,0.2,1136.45701619066,Online,Completed,4370.25,3126.8,3496.2,3496.2,3126.8,-767.06
O021741,2025-09-16,C00741,P0031,2,0.15,1425.7175857556012,Online,Completed,25575.2,17504.26,21738.92,43477.84,35008.52,7043.6
O021742,2023-11-03,C01951,P0022,3,0.05,74.85283926239602,Online,Completed,28566.38,16306.97,27138.06,81414.18,48920.91,32418.42
O021743,2023-04-09,C01884,P0025,1,0.0,142.05265052732906,Online,Completed,13173.89,8040.17,13173.89,13173.89,8040.17,4991.67
O021744,2023-05-01,C00945,P0046,2,0.05,506.5000093935189,Online,Completed,23120.56,13821.92,21964.53,43929.06,27643.84,15778.72
O021745,2025-11-19,C01728,P0042,1,0.0,1247.9271201451631,Online,Completed,23234.15,13517.06,23234.15,23234.15,13517.06,8469.16
O021746,2023-08-18,C01336,P0004,3,0.05,1098.240002660588,Online,Completed,42415.33,30150.61,40294.56,120883.68,90451.83,29333.61
O021747,2024-10-12,C00985,P0033,1,0.25,1227.7929583798793,Online,Completed,13342.59,8022.86,10006.94,10006.94,8022.86,756.29
O021748,2025-11-20,C01557,P0054,1,0.0,959.1457290849701,Online,Completed,4391.07,3392.34,4391.07,4391.07,3392.34,39.58
O021749,2024-09-20,C01852,P0029,2,0.1,1421.5793978510835,Online,Completed,16320.22,10540.75,14688.2,29376.4,21081.5,6873.32
O021750,2025-08-05,C01937,P0047,2,0.0,1287.8163511913056,Online,Completed,20500.61,14824.88,20500.61,41001.22,29649.76,10063.64
O021751,2024-05-31,C00233,P0070,1,0.2,365.5522513942245,Online,Completed,421.13,288.88,336.9,336.9,288.88,-317.53
O021752,2025-04-24,C00745,P0056,1,0.15,598.4794563208915,Online,Completed,3220.25,2334.13,2737.21,2737.21,2334.13,-195.4
O021753,2025-04-12,C00785,P0025,3,0.0,628.1710628756765,Online,Completed,13173.89,8040.17,13173.89,39521.67,24120.51,14772.99
O021754,2025-03-30,C00765,P0058,2,0.05,1000.2201699530651,Online,Completed,2016.07,1486.71,1915.27,3830.54,2973.42,-143.1
O021755,2025-03-21,C00711,P0048,1,0.1,1050.8403820428314,Online,Completed,4817.07,3708.5,4335.36,4335.36,3708.5,-423.98
O021756,2025-01-31,C01689,P0051,1,0.05,439.64778274811096,Online,Cancelled,21937.67,15735.09,20840.79,20840.79,15735.09,4666.05
O021757,2023-11-15,C01698,P0015,2,0.1,1013.1380657811346,Online,Completed,68260.89,49534.02,61434.8,122869.6,99068.04,22788.42
O021758,2023-04-21,C01818,P0046,1,0.05,238.9319684877355,Online,Completed,23120.56,13821.92,21964.53,21964.53,13821.92,7903.68
O021759,2025-03-17,C02054,P0054,2,0.0,493.14020401107166,Online,Completed,4391.07,3392.34,4391.07,8782.14,6784.68,1504.32
O021760,2025-11-06,C01034,P0054,1,0.15,369.2458419515503,Online,Completed,4391.07,3392.34,3732.41,3732.41,3392.34,-29.18
O021761,2024-05-01,C01361,P0065,1,0.15,1423.945340208694,Online,Completed,2151.86,1389.65,1829.08,1829.08,1389.65,-984.52
O021762,2025-03-21,C02160,P0062,1,0.05,883.6908883674955,Online,Completed,2623.68,1558.73,2492.5,2492.5,1558.73,50.08
O021763,2024-05-31,C02128,P0070,1,0.0,885.0646288354138,Online,Completed,421.13,288.88,421.13,421.13,288.88,-752.81
O021764,2025-04-14,C02096,P0052,1,0.05,967.1457667917809,Online,Completed,5049.2,3111.34,4796.74,4796.74,3111.34,718.25
O021765,2024-09-15,C00091,P0019,1,0.15,868.7999528873629,Store,Completed,14773.27,10973.74,12557.28,12557.28,10973.74,714.74
O021766,2025-11-13,C01669,P0043,1,0.1,218.02629548085474,Store,Completed,21218.15,12925.21,19096.34,19096.34,12925.21,5953.1
O021767,2024-07-09,C00696,P0006,3,0.05,244.33340378892802,Online,Completed,46399.31,28017.75,44079.34,132238.02,84053.25,47940.44
O021768,2024-05-11,C02124,P0068,3,0.0,1299.7074581434088,Online,Returned,831.51,520.17,831.51,2494.53,1560.51,-365.69
O021769,2025-06-06,C00263,P0010,1,0.2,447.5325489899605,Store,Completed,56479.09,32881.48,45183.27,45183.27,32881.48,11854.26
O021770,2024-01-17,C00401,P0043,5,0.05,602.0671746351305,Online,Completed,21218.15,12925.21,20157.24,100786.2,64626.05,35558.08
O021771,2023-08-04,C01258,P0055,1,0.05,729.1478033046048,Store,Returned,2416.67,1519.14,2295.84,2295.84,1519.14,47.55
O021772,2025-01-25,C01001,P0009,1,0.05,57.92263875299572,Online,Returned,55010.92,39856.38,52260.37,52260.37,39856.38,12346.07
O021773,2024-06-26,C00216,P0065,3,0.1,239.5577620474759,Online,Completed,2151.86,1389.65,1936.67,5810.01,4168.95,1401.5
O021774,2025-07-04,C01995,P0051,2,0.05,805.1634751255796,Online,Completed,21937.67,15735.09,20840.79,41681.58,31470.18,9406.24
O021775,2025-10-31,C01369,P0063,1,0.2,131.35738536062004,Online,Completed,3877.55,3036.56,3102.04,3102.04,3036.56,-65.88
O021776,2023-03-23,C01198,P0056,1,0.05,1118.0280773892966,Store,Completed,3220.25,2334.13,3059.24,3059.24,2334.13,-392.92
O021777,2025-09-20,C02085,P0012,1,0.15,598.3682192702179,Store,Completed,35152.21,19746.44,29879.38,29879.38,19746.44,9534.57
O021778,2023-06-15,C00903,P0046,2,0.0,1487.8597311022718,Online,Completed,23120.56,13821.92,23120.56,46241.12,27643.84,17109.42
O021779,2023-07-27,C01553,P0016,1,0.0,417.5961620542911,Online,Completed,77138.7,54809.17,77138.7,77138.7,54809.17,21911.93
O021780,2023-01-24,C01833,P0070,2,0.1,450.7608839964254,Online,Completed,421.13,288.88,379.02,758.04,577.76,-270.48
O021781,2025-03-17,C02368,P0047,1,0.0,1448.0914653247266,Store,Completed,20500.61,14824.88,20500.61,20500.61,14824.88,4227.64
O021782,2025-06-05,C01875,P0060,2,0.05,480.3870039935339,Online,Completed,3944.4,2929.93,3747.18,7494.36,5859.86,1154.11
O021783,2024-11-21,C02093,P0057,1,0.2,1020.4321589115347,Online,Returned,2399.62,1477.21,1919.7,1919.7,1477.21,-577.94
O021784,2023-11-28,C00878,P0063,1,0.05,1044.8295333478923,Online,Completed,3877.55,3036.56,3683.67,3683.67,3036.56,-397.72
O021785,2025-09-28,C00904,P0030,1,0.05,1257.4957260314393,Online,Completed,21001.14,14631.33,19951.08,19951.08,14631.33,4062.25
O021786,2023-08-29,C01902,P0005,3,0.05,1456.3629414232048,Store,Completed,32063.17,24460.1,30460.01,91380.03,73380.3,16543.37
O021787,2025-04-15,C01133,P0015,1,0.05,873.1225419037517,Online,Completed,68260.89,49534.02,64847.85,64847.85,49534.02,14440.71
O021788,2023-06-30,C00347,P0031,1,0.2,843.8082773749587,Online,Completed,25575.2,17504.26,20460.16,20460.16,17504.26,2112.09
O021789,2023-03-31,C01162,P0018,4,0.0,542.012186044326,Online,Completed,45603.07,29794.11,45603.07,182412.28,119176.44,62693.83
O021790,2024-03-14,C00962,P0043,2,0.0,774.2956096951344,Online,Completed,21218.15,12925.21,21218.15,42436.3,25850.42,15811.58
O021791,2024-06-26,C02375,P0011,1,0.0,1315.1898308885336,Online,Completed,76595.54,51662.71,76595.54,76595.54,51662.71,23617.64
O021792,2023-07-12,C02128,P0051,2,0.25,337.24369564131723,Online,Completed,21937.67,15735.09,16453.25,32906.5,31470.18,1099.08
O021793,2024-05-02,C01142,P0012,1,0.15,711.512837194582,Online,Completed,35152.21,19746.44,29879.38,29879.38,19746.44,9421.43
O021794,2024-09-03,C02310,P0056,2,0.15,1227.7048368629853,Store,Returned,3220.25,2334.13,2737.21,5474.42,4668.26,-421.54
O021795,2025-08-12,C01104,P0019,3,0.15,144.52561677744188,Online,Completed,14773.27,10973.74,12557.28,37671.84,32921.22,4606.09
O021796,2025-12-06,C00601,P0001,1,0.0,1203.8146090004116,Online,Completed,76307.73,44819.33,76307.73,76307.73,44819.33,30284.59
O021797,2023-05-26,C00557,P0014,3,0.05,1442.5570973401495,Store,Completed,16307.91,8998.28,15492.51,46477.53,26994.84,18040.13
O021798,2025-10-23,C02314,P0066,2,0.05,1176.9585657877556,Online,Completed,1482.61,1004.14,1408.48,2816.96,2008.28,-368.28
O021799,2023-11-23,C00756,P0038,1,0.1,467.93403083062407,Online,Completed,11946.05,6792.61,10751.44,10751.44,6792.61,3490.9
O021800,2025-09-14,C00393,P0020,1,0.0,1303.1271212881043,Online,Completed,8241.48,6253.13,8241.48,8241.48,6253.13,685.22
O021801,2023-06-02,C02050,P0052,4,0.05,1485.217864781985,Online,Completed,5049.2,3111.34,4796.74,19186.96,12445.36,5256.38
O021802,2024-02-06,C01813,P0023,1,0.05,559.0305154577093,Online,Completed,18652.9,11870.8,17720.26,17720.26,11870.8,5290.43
O021803,2025-03-30,C00633,P0065,1,0.15,262.65458182115617,Online,Completed,2151.86,1389.65,1829.08,1829.08,1389.65,176.78
O021804,2024-05-02,C00980,P0006,1,0.05,1062.6538889709614,Online,Completed,46399.31,28017.75,44079.34,44079.34,28017.75,14998.94
O021805,2023-03-08,C00535,P0017,1,0.1,1444.174513979212,Online,Completed,34379.77,24585.58,30941.79,30941.79,24585.58,4912.04
O021806,2023-03-30,C02469,P0036,3,0.1,843.2938479874065,Online,Completed,28469.37,21199.12,25622.43,76867.29,63597.36,12426.64
O021807,2023-07-21,C01772,P0062,1,0.1,1272.9009062662326,Online,Completed,2623.68,1558.73,2361.31,2361.31,1558.73,-470.32
O021808,2024-03-03,C01572,P0059,1,0.0,174.17742957009614,Online,Completed,3898.1,2349.12,3898.1,3898.1,2349.12,1374.8
O021809,2025-07-28,C00526,P0066,1,0.15,837.8849794861387,Online,Completed,1482.61,1004.14,1260.22,1260.22,1004.14,-581.8
O021810,2023-12-05,C01551,P0053,4,0.05,1442.65335042649,Online,Completed,19337.72,12777.59,18370.83,73483.32,51110.36,20930.31
O021811,2023-03-20,C00757,P0011,4,0.1,1125.4291287363071,Store,Completed,76595.54,51662.71,68935.99,275743.96,206650.84,67967.69
O021812,2024-01-13,C00291,P0010,3,0.2,109.16136062087472,Online,Completed,56479.09,32881.48,45183.27,135549.81,98644.44,36796.21
O021813,2023-06-14,C01711,P0004,5,0.0,394.9941957228596,Store,Completed,42415.33,30150.61,42415.33,212076.65,150753.05,60928.61
O021814,2025-01-18,C01316,P0019,1,0.05,1043.2247482642038,Online,Completed,14773.27,10973.74,14034.61,14034.61,10973.74,2017.65
O021815,2025-07-25,C01807,P0054,4,0.2,1487.427639437178,Online,Completed,4391.07,3392.34,3512.86,14051.44,13569.36,-1005.35
O021816,2023-06-04,C02002,P0039,1,0.15,1220.2295746596606,Online,Completed,15201.43,10476.48,12921.22,12921.22,10476.48,1224.51
O021817,2025-11-29,C01722,P0062,1,0.1,558.3695308855257,Online,Completed,2623.68,1558.73,2361.31,2361.31,1558.73,244.21
O021818,2023-06-18,C00493,P0042,1,0.0,1497.817150409821,Online,Returned,23234.15,13517.06,23234.15,23234.15,13517.06,8219.27
O021819,2025-12-29,C01439,P0029,1,0.05,338.4814602582174,Online,Completed,16320.22,10540.75,15504.21,15504.21,10540.75,4624.98
O021820,2025-03-02,C00868,P0044,5,0.05,440.66773227377263,Online,Completed,6632.18,4664.75,6300.57,31502.85,23323.75,7738.43
O021821,2025-09-29,C01773,P0033,1,0.05,857.0237141513765,Online,Completed,13342.59,8022.86,12675.46,12675.46,8022.86,3795.58
O021822,2023-12-20,C01866,P0042,2,0.0,454.56300770588365,Online,Returned,23234.15,13517.06,23234.15,46468.3,27034.12,18979.62
O021823,2023-11-24,C00462,P0011,2,0.25,634.8471376894071,Online,Completed,76595.54,51662.71,57446.66,114893.32,103325.42,10933.05
O021824,2024-05-12,C00496,P0059,2,0.1,1354.2058005917934,Online,Completed,3898.1,2349.12,3508.29,7016.58,4698.24,964.13
O021825,2023-12-11,C00026,P0015,1,0.05,741.2657301710088,Store,Completed,68260.89,49534.02,64847.85,64847.85,49534.02,14572.56
O021826,2024-10-04,C00766,P0003,3,0.1,1241.1255378473336,Store,Completed,46962.97,29587.37,42266.67,126800.01,88762.11,36796.77
O021827,2025-02-27,C02078,P0028,3,0.1,1151.4614984651287,Store,Completed,17868.64,13368.71,16081.78,48245.34,40106.13,6987.75
O021828,2024-01-12,C02444,P0053,2,0.0,1383.962531652574,Online,Completed,19337.72,12777.59,19337.72,38675.44,25555.18,11736.3
O021829,2024-03-09,C01823,P0042,4,0.05,910.3012090997473,Online,Completed,23234.15,13517.06,22072.44,88289.76,54068.24,33311.22
O021830,2024-05-15,C01133,P0015,1,0.05,1334.3990098396625,Online,Returned,68260.89,49534.02,64847.85,64847.85,49534.02,13979.43
O021831,2024-06-04,C01903,P0040,2,0.1,874.1316772761685,Online,Completed,19597.45,13150.79,17637.71,35275.42,26301.58,8099.71
O021832,2024-07-15,C00850,P0034,3,0.25,717.9791566645479,Online,Completed,26712.82,17922.94,20034.61,60103.83,53768.82,5617.03
O021833,2024-05-27,C00334,P0036,1,0.1,653.7145533990415,Online,Completed,28469.37,21199.12,25622.43,25622.43,21199.12,3769.6
O021834,2024-05-30,C01428,P0027,5,0.2,804.1760744366937,Online,Completed,26372.42,16854.64,21097.94,105489.7,84273.2,20412.32
O021835,2024-05-11,C01466,P0014,3,0.25,1446.7234614621605,Online,Completed,16307.91,8998.28,12230.93,36692.79,26994.84,8251.23
O021836,2024-08-24,C01255,P0003,2,0.0,91.35921454767724,Online,Completed,46962.97,29587.37,46962.97,93925.94,59174.74,34659.84
O021837,2025-10-11,C02196,P0003,1,0.1,803.4020770977621,Online,Completed,46962.97,29587.37,42266.67,42266.67,29587.37,11875.9
O021838,2024-10-28,C00572,P0069,2,0.05,1043.0669468635372,Online,Completed,728.09,572.9,691.69,1383.38,1145.8,-805.49
O021839,2023-12-31,C00802,P0066,1,0.05,249.1292776306508,Store,Completed,1482.61,1004.14,1408.48,1408.48,1004.14,155.21
O021840,2025-08-24,C01189,P0060,1,0.05,938.7900434976056,Store,Completed,3944.4,2929.93,3747.18,3747.18,2929.93,-121.54
O021841,2023-12-30,C00195,P0038,1,0.05,1307.36227162159,Online,Completed,11946.05,6792.61,11348.75,11348.75,6792.61,3248.78
O021842,2023-04-18,C00483,P0002,3,0.1,347.85486994128723,Online,Completed,48149.03,31099.07,43334.13,130002.39,93297.21,36357.33
O021843,2025-11-03,C00127,P0066,1,0.25,1050.9904550165843,Store,Completed,1482.61,1004.14,1111.96,1111.96,1004.14,-943.17
O021844,2025-11-12,C00225,P0012,2,0.1,524.1918769265515,Store,Completed,35152.21,19746.44,31636.99,63273.98,39492.88,23256.91
O021845,2024-09-14,C00556,P0030,1,0.1,998.6083832750521,Store,Completed,21001.14,14631.33,18901.03,18901.03,14631.33,3271.09
O021846,2023-11-17,C01622,P0008,3,0.1,1178.047679004137,Online,Completed,41776.53,28887.3,37598.88,112796.64,86661.9,24956.69
O021847,2024-05-24,C00155,P0020,1,0.2,297.5212606144484,Store,Completed,8241.48,6253.13,6593.18,6593.18,6253.13,42.53
O021848,2024-11-02,C02086,P0063,1,0.05,856.1790913622798,Online,Completed,3877.55,3036.56,3683.67,3683.67,3036.56,-209.07
O021849,2025-11-30,C00604,P0026,1,0.0,318.50016774188026,Store,Completed,9763.04,5837.13,9763.04,9763.04,5837.13,3607.41
O021850,2023-10-31,C02061,P0025,2,,137.5372273961355,Store,Completed,13173.89,8040.17,12515.2,25030.4,16080.34,8812.52
O021851,2025-08-26,C02397,P0057,1,0.1,1055.411802387016,Store,Completed,2399.62,1477.21,2159.66,2159.66,1477.21,-372.96
O021852,2023-12-31,C02453,P0060,2,0.0,913.2331840387089,Store,Completed,3944.4,2929.93,3944.4,7888.8,5859.86,1115.71
O021853,2025-01-07,C00810,P0020,1,0.1,229.03303066548207,Store,Completed,8241.48,6253.13,7417.33,7417.33,6253.13,935.17
O021854,2025-09-15,C00225,P0026,5,0.05,814.8773168573715,Online,Completed,9763.04,5837.13,9274.89,46374.45,29185.65,16373.92
O021855,2025-10-17,C00304,P0023,2,0.0,769.7134406215007,Online,Completed,18652.9,11870.8,18652.9,37305.8,23741.6,12794.49
O021856,2023-06-01,C00220,P0064,2,0.2,1241.3878954600798,Online,Completed,2688.32,1554.26,2150.66,4301.32,3108.52,-48.59
O021857,2023-09-16,C02126,P0014,2,0.0,1437.8224802345756,Online,Completed,16307.91,8998.28,16307.91,32615.82,17996.56,13181.44
O021858,2024-12-07,C02026,P0038,2,0.0,399.30192290040713,Online,Completed,11946.05,6792.61,11946.05,23892.1,13585.22,9907.58
O021859,2023-08-11,C00278,P0040,2,0.25,678.8951220407753,Online,Completed,19597.45,13150.79,14698.09,29396.18,26301.58,2415.7
O021860,2023-08-18,C02021,P0057,1,0.05,1451.3988464378538,Store,Completed,2399.62,1477.21,2279.64,2279.64,1477.21,-648.97
O021861,2024-03-14,C02018,P0030,1,0.1,565.8463948371647,Online,Completed,21001.14,14631.33,18901.03,18901.03,14631.33,3703.85
O021862,2023-05-30,C00529,P0003,3,0.0,145.5272995010518,Online,Completed,46962.97,29587.37,46962.97,140888.91,88762.11,51981.27
O021863,2025-06-28,C01121,P0068,4,0.05,880.5061103940013,Online,Completed,831.51,520.17,789.93,3159.72,2080.68,198.53
O021864,2025-09-04,C00481,P0055,1,0.0,425.43931851878716,Online,Completed,2416.67,1519.14,2416.67,2416.67,1519.14,472.09
O021865,2024-09-26,C00679,P0066,2,0.0,760.1318536567637,Store,Completed,1482.61,1004.14,1482.61,2965.22,2008.28,196.81
O021866,2024-02-03,C01095,P0036,3,0.25,210.73818746994218,Online,Completed,28469.37,21199.12,21352.03,64056.09,63597.36,247.99
O021867,2024-09-13,C01983,P0053,1,0.05,836.6438659886255,Online,Completed,19337.72,12777.59,18370.83,18370.83,12777.59,4756.6
O021868,2023-05-23,C01715,P0030,2,0.05,297.3900326542796,Online,Completed,21001.14,14631.33,19951.08,39902.16,29262.66,10342.11
O021869,2025-08-05,C01182,P0054,2,0.1,1379.3402622298343,Online,Completed,4391.07,3392.34,3951.96,7903.92,6784.68,-260.1
O021870,2025-12-29,C00553,P0032,4,0.1,113.8851922702564,Store,Completed,24167.24,14201.94,21750.52,87002.08,56807.76,30080.43
O021871,2023-02-23,C02098,P0047,1,0.05,560.182737205379,Online,Completed,20500.61,14824.88,19475.58,19475.58,14824.88,4090.52
O021872,2025-04-23,C01820,P0032,3,0.0,368.91340888036586,Store,Completed,24167.24,14201.94,24167.24,72501.72,42605.82,29526.99
O021873,2025-07-26,C02450,P0016,1,0.1,1317.7989200627821,Online,Returned,77138.7,54809.17,69424.83,69424.83,54809.17,13297.86
O021874,2024-07-05,C01723,P0065,2,0.2,1244.3752824809405,Online,Cancelled,2151.86,1389.65,1721.49,3442.98,2779.3,-580.7
O021875,2025-11-16,C02114,P0014,1,0.15,1425.659021607206,Online,Completed,16307.91,8998.28,13861.72,13861.72,8998.28,3437.78
O021876,2023-10-26,C01259,P0066,1,0.15,93.92103648880015,Online,Completed,1482.61,1004.14,1260.22,1260.22,1004.14,162.16
O021877,2024-11-22,C02317,P0070,1,0.2,1351.6645128972532,Online,Completed,421.13,288.88,336.9,336.9,288.88,-1303.64
O021878,2024-07-11,C01281,P0055,2,0.0,448.085401181843,Online,Returned,2416.67,1519.14,2416.67,4833.34,3038.28,1346.97
O021879,2024-03-20,C00416,P0044,3,0.25,1272.8364904658854,Online,Completed,6632.18,4664.75,4974.14,14922.42,13994.25,-344.67
O021880,2023-04-08,C02449,P0008,3,0.25,1152.832787140578,Online,Completed,41776.53,28887.3,31332.4,93997.2,86661.9,6182.47
O021881,2023-02-27,C02024,P0058,1,0.1,652.5632171271833,Online,Completed,2016.07,1486.71,1814.46,1814.46,1486.71,-324.81
O021882,2023-06-26,C01687,P0039,1,0.15,752.2693832037222,Store,Completed,15201.43,10476.48,12921.22,12921.22,10476.48,1692.47
O021883,2024-12-19,C00839,P0050,4,0.0,1204.3153930814392,Store,Completed,12599.98,7440.87,12599.98,50399.92,29763.48,19432.12
O021884,2024-10-27,C02354,P0043,1,0.25,671.4243580264354,Online,Completed,21218.15,12925.21,15913.61,15913.61,12925.21,2316.98
O021885,2025-11-16,C00932,P0031,1,0.1,786.3852607836418,Online,Returned,25575.2,17504.26,23017.68,23017.68,17504.26,4727.03
O021886,2023-11-19,C02310,P0064,2,0.25,919.250918805628,Online,Completed,2688.32,1554.26,2016.24,4032.48,3108.52,4.71
O021887,2024-11-05,C00450,P0020,1,0.05,1144.9513785748436,Online,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,431.33
O021888,2025-04-25,C00877,P0002,1,0.1,812.6614690786084,Online,Completed,48149.03,31099.07,43334.13,43334.13,31099.07,11422.4
O021889,2023-03-31,C02080,P0043,1,0.0,565.7672851901909,Online,Completed,21218.15,12925.21,21218.15,21218.15,12925.21,7727.17
O021890,2023-05-11,C00069,P0040,1,0.0,1011.1006578935022,Store,Completed,19597.45,13150.79,19597.45,19597.45,13150.79,5435.56
O021891,2025-11-18,C00083,P0058,2,0.05,972.6819748649169,Online,Completed,2016.07,1486.71,1915.27,3830.54,2973.42,-115.56
O021892,2024-10-23,C00770,P0013,1,0.05,855.5332600595548,Store,Completed,51810.99,39926.78,49220.44,49220.44,39926.78,8438.13
O021893,2023-02-27,C00811,P0023,1,0.0,928.0512143529415,Online,Completed,18652.9,11870.8,18652.9,18652.9,11870.8,5854.05
O021894,2025-12-16,C00471,P0026,1,0.0,620.8287159778024,Online,Completed,9763.04,5837.13,9763.04,9763.04,5837.13,3305.08
O021895,2025-09-20,C01988,P0039,5,0.15,598.8184048780814,Store,Completed,15201.43,10476.48,12921.22,64606.1,52382.4,11624.88
O021896,2025-11-14,C01028,P0042,4,0.0,1311.8416266352224,Online,Completed,23234.15,13517.06,23234.15,92936.6,54068.24,37556.52
O021897,2023-07-09,C01129,P0032,1,0.2,1282.1174380493517,Store,Completed,24167.24,14201.94,19333.79,19333.79,14201.94,3849.73
O021898,2025-08-16,C02196,P0044,2,0.05,599.8071230391594,Online,Completed,6632.18,4664.75,6300.57,12601.14,9329.5,2671.83
O021899,2023-03-17,C00122,P0040,1,0.05,1131.313668165664,Online,Completed,19597.45,13150.79,18617.58,18617.58,13150.79,4335.48
O021900,2024-01-06,C01532,P0046,4,0.05,1173.0811292805524,Store,Completed,23120.56,13821.92,21964.53,87858.12,55287.68,31397.36
O021901,2025-06-17,C01891,P0026,4,0.05,1182.3376735925488,Store,Completed,9763.04,5837.13,9274.89,37099.56,23348.52,12568.7
O021902,2025-04-30,C01934,P0014,1,0.05,516.640984933571,Online,Completed,16307.91,8998.28,15492.51,15492.51,8998.28,5977.59
O021903,2024-05-20,C00689,P0011,4,0.15,1230.7517481877946,Online,Completed,76595.54,51662.71,65106.21,260424.84,206650.84,52543.25
O021904,2023-07-02,C01411,P0054,1,0.1,885.1246160964106,Online,Completed,4391.07,3392.34,3951.96,3951.96,3392.34,-325.5
O021905,2023-06-03,C01999,P0008,1,0.2,1296.7615401103633,Online,Completed,41776.53,28887.3,33421.22,33421.22,28887.3,3237.16
O021906,2025-06-21,C00533,P0039,2,0.1,191.24269309238355,Store,Completed,15201.43,10476.48,13681.29,27362.58,20952.96,6218.38
O021907,2025-11-12,C00317,P0015,1,0.15,741.0238583517818,Online,Completed,68260.89,49534.02,58021.76,58021.76,49534.02,7746.72
O021908,2024-06-09,C01794,P0004,2,0.0,1363.1810661534307,Online,Completed,42415.33,30150.61,42415.33,84830.66,60301.22,23166.26
O021909,2024-08-28,C00149,P0065,1,0.0,1209.4858081950556,Online,Completed,2151.86,1389.65,2151.86,2151.86,1389.65,-447.28
O021910,2025-05-28,C00505,P0035,1,0.05,461.28846257954683,Store,Completed,6233.16,4830.1,5921.5,5921.5,4830.1,630.11
O021911,2025-12-11,C01883,P0006,2,0.15,420.32826903947665,Online,Completed,46399.31,28017.75,39439.41,78878.82,56035.5,22422.99
O021912,2023-12-05,C00915,P0066,1,0.25,101.08964625364794,Online,Completed,1482.61,1004.14,1111.96,1111.96,1004.14,6.73
O021913,2025-11-30,C00433,P0053,1,0.15,1328.3815148898882,Online,Returned,19337.72,12777.59,16437.06,16437.06,12777.59,2331.09
O021914,2024-06-01,C00592,P0023,2,0.05,1086.3390659653928,Online,Completed,18652.9,11870.8,17720.26,35440.52,23741.6,10612.58
O021915,2024-02-11,C02312,P0019,1,0.15,1107.5581901186733,Store,Completed,14773.27,10973.74,12557.28,12557.28,10973.74,475.98
O021916,2023-05-18,C00601,P0013,2,0.1,409.8488472428791,Online,Completed,51810.99,39926.78,46629.89,93259.78,79853.56,12996.37
O021917,2023-12-07,C02024,P0062,1,0.0,837.3877677378041,Online,Completed,2623.68,1558.73,2623.68,2623.68,1558.73,227.56
O021918,2024-06-25,C02453,P0008,2,0.2,1093.849881027557,Online,Completed,41776.53,28887.3,33421.22,66842.44,57774.6,7973.99
O021919,2023-08-13,C01148,P0062,1,0.0,662.4381750700746,Online,Completed,2623.68,1558.73,2623.68,2623.68,1558.73,402.51
